trait,gamma,gene,Start (MB),seed1,seed2,seed3,seed4,seed5
height,0.1,RASA3,114.748757,1.7825821263528496e-08,1.7581919364850762e-08,1.767409496533645e-08,1.7763589044150763e-08,1.7767498472487375e-08
height,0.001,PPFIA3,49.63113,8.326053469676076e-06,8.306902420041062e-06,8.25009584359826e-06,8.241190871838278e-06,8.265988285294235e-06
height,1.0,KIAA1614,180.882379,2.3660772927591722e-06,2.46491177358088e-06,2.4587928967312322e-06,2.4824037527793053e-06,2.463607534086698e-06
height,10.0,KLHL22,20.796359,7.878348529111179e-09,7.224669973382447e-09,6.4871519267484246e-09,7.135208424102757e-09,6.8441949885311715e-09
height,10.0,NOL8,95.060117,9.718057580876405e-09,1.0037838893417472e-08,1.0757482016288122e-08,8.023671060897186e-09,1.0769445002445366e-08
height,10.0,RFX4,106.977098,9.902079156631771e-13,9.5767838104166e-13,9.583445148564351e-13,9.640066522820234e-13,9.737766148987248e-13
height,1.0,LARS2,45.435945,5.689688094334677e-06,5.691181014344515e-06,5.686058846099407e-06,5.676911699392662e-06,5.749018652467797e-06
height,0.001,TRPC4AP,33.590948,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,NAE1,66.836911,1.5828455972588529e-06,1.472927337098362e-06,1.5161576907285479e-06,1.677083898088405e-06,1.5004965243647916e-06
height,0.01,ERC2,55.71786,2.542140939088e-06,2.5350377355071174e-06,2.5318374710092684e-06,2.536018146370722e-06,2.5358419680765465e-06
height,0.1,TEAD1,12.785779,3.2064795263408996e-11,3.236733103761935e-11,3.265376857797264e-11,3.21681570270016e-11,3.2399194438426093e-11
height,0.1,COL24A1,86.196228,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,NUP160,47.800656,5.480367271104569e-10,5.762199606351714e-10,5.802379687835924e-10,6.015902220823932e-10,5.070570630039128e-10
height,10.0,SAAL1,18.101945,2.1422705831497524e-08,2.2722437598154954e-08,1.9407008666760817e-08,2.085805050899836e-08,2.061753201498817e-08
height,0.001,DOT1L,2.164183,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,PLEKHG4,67.313947,3.671220377698958e-07,3.5478909210517884e-07,3.560171948358004e-07,3.569993054508558e-07,3.5270688136801454e-07
height,10.0,MTA1,105.886372,8.490348910594747e-07,6.324839265658966e-07,6.553134674902594e-07,7.453257461209617e-07,7.235182615250579e-07
height,0.001,IRF1,131.819642,7.221112596766943e-12,7.048583938740194e-12,7.21878112841523e-12,7.2086780988911414e-12,7.196909734830115e-12
height,0.1,ARSJ,114.823429,1.0083687218553905e-09,1.0146514739517443e-09,1.0287707352674147e-09,9.3292495950692e-10,1.0284020302009367e-09
height,10.0,SLC25A37,23.386515,2.1607160505254797e-12,2.128297538206425e-12,2.1477264411373653e-12,2.19779749954796e-12,2.19912976717751e-12
height,0.001,PKN2,89.150263,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,ARMS2,124.214243,1.4064417708237187e-06,1.59136999067222e-06,1.5651591798171438e-06,2.4679268710858793e-06,1.541788086090179e-06
height,0.01,UBP1,33.431822,2.6161628419174576e-11,2.6966873178935202e-11,2.6957325260923426e-11,2.7289726034496198e-11,2.6956770149411113e-11
height,0.1,PPL,4.933384,1.6317036610757896e-10,1.6063950170064345e-10,1.7212253844434144e-10,1.6695089755103254e-10,1.6480206088687055e-10
height,0.001,TCTN2,124.155787,4.431122135883925e-12,4.425793065365724e-12,4.405587006317546e-12,4.366063066640891e-12,4.366729200455666e-12
height,0.001,CCBL2,89.401865,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,COLEC12,0.320044,4.155081168022434e-09,4.1518447568833494e-09,4.1520608062839415e-09,4.148334231679485e-09,4.151175958533315e-09
height,0.001,PITPNM2,123.470573,6.189678547485755e-09,6.139330044341307e-09,6.162305332679807e-09,6.185846057604749e-09,6.057183643548569e-09
height,0.1,CELA3B,22.303532,1.775058422470721e-08,1.8027946246945703e-08,1.8228872300518617e-08,1.735319765661103e-08,1.7611839098208293e-08
height,1.0,UIMC1,176.332282,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.01,PAM,102.201899,6.852820606639831e-06,6.905715992600037e-06,6.872999173901384e-06,6.896600748373949e-06,6.887027842017446e-06
height,0.01,GPR133,131.43901,3.581130836316504e-09,3.6130176628290656e-09,3.6093014132987378e-09,3.605404641504606e-09,3.6042304696337624e-09
height,0.001,NCOA6,33.303125,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,PAX9,37.131294,1.4465326492185682e-07,1.5029970878988053e-07,1.1374679087516881e-07,1.4436075468360343e-07,1.385972059342322e-07
height,10.0,MIER1,67.390711,4.7070150066552685e-07,4.384114815625395e-07,4.57879552606677e-07,4.520998975188206e-07,4.5215465005465916e-07
height,10.0,CNPPD1,220.037307,6.794564910705958e-14,7.083222897108499e-14,6.59472476627343e-14,6.850076061937216e-14,7.016609515630989e-14
height,10.0,RBBP8,20.516814,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,MOXD1,132.618291,3.8743692587495104e-08,3.728818875892159e-08,4.0500052422842714e-08,4.089096772297296e-08,3.9091923031975284e-08
height,0.1,B4GALNT2,47.210154,1.1412303245750266e-06,1.1360559351025756e-06,1.1755694122594917e-06,1.138779563203407e-06,1.1226959334420528e-06
height,0.1,GPATCH2,217.604486,1.5626920115696663e-06,1.567310861982918e-06,1.5902086480945599e-06,1.5550626841775994e-06,1.5864738787119137e-06
height,0.001,ABCC1,16.043608,9.338094766997429e-06,9.332245713089549e-06,9.340173357630377e-06,9.343501707004265e-06,9.344583290937791e-06
height,10.0,SENP2,185.304201,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,RRP15,218.458658,5.352974352668127e-08,5.021950100214667e-08,5.185198515000877e-08,4.5607915666323606e-08,4.505092421336343e-08
height,1.0,WWC2,184.020644,3.067313070204136e-11,3.0664359940146824e-11,3.092059941423031e-11,3.031563888811206e-11,3.013411742358585e-11
height,0.1,MGRN1,4.674961,2.376769225875819e-09,2.424670242362481e-09,2.356602246678108e-09,2.3304473906193834e-09,2.3653494718445245e-09
height,1.0,PDE12,57.542106,3.6463101208417115e-06,3.6468900153074912e-06,3.984620107866377e-06,3.8679155462961745e-06,3.7019412839622845e-06
height,10.0,RAPGEFL1,38.340484,4.4308284969929446e-06,4.2247055578314985e-06,3.886861885460391e-06,4.604454642231914e-06,4.602936737430063e-06
height,1.0,TLK1,171.850289,4.132272302115325e-11,4.225475525032607e-11,4.164257827454776e-11,4.129219188797606e-11,4.2606695949132245e-11
height,0.001,CRADD,94.07255,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,CACNA2D2,50.402096,4.810242575370438e-07,5.143023902309807e-07,4.2581384906981157e-07,4.7139684966612805e-07,4.537506047563866e-07
height,10.0,GCDH,13.002118,1.6148065928867084e-07,2.2036875624298347e-07,2.0356118235476117e-07,2.0043955140103265e-07,1.99989746096918e-07
height,1.0,STRA13,79.97708,2.5430879624366298e-11,2.7469138075275623e-11,2.8038904531513253e-11,2.6686874932124738e-11,2.7359670085047583e-11
height,0.001,SH3GL3,84.116285,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,MFSD2B,24.232966,5.142761771992355e-10,5.593735474818118e-10,5.326199481459071e-10,6.093731075296205e-10,6.338474189959697e-10
height,10.0,PTEN,89.624226,2.2758730606753375e-06,2.263485885611871e-06,2.2460844834037985e-06,2.2327897830631827e-06,2.2288182921492705e-06
height,0.1,UBN1,4.902918,9.853617921606883e-10,9.903526887455882e-10,9.929443933742732e-10,9.642430187639661e-10,9.842303638762928e-10
height,10.0,COL7A1,48.601838,9.89763826453327e-13,6.556977183436175e-13,9.839906667252762e-13,8.388845174067683e-13,7.702727344849336e-13
height,0.001,NFIC,3.35968,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.01,FMN2,240.255409,3.837435761155916e-06,3.838579051174129e-06,3.8450003934098476e-06,3.8510009187087135e-06,3.842550669652667e-06
height,0.001,RREB1,7.182144,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.001,TULP1,35.466103,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,FILIP1,76.018406,7.981499572373707e-08,8.258407524497358e-08,7.897280673851981e-08,8.255195005357763e-08,8.324362488210113e-08
height,0.1,DROSHA,31.401538,2.854392418871754e-06,2.916593101920384e-06,2.9022291572200487e-06,2.9484979584548654e-06,2.9318036995906738e-06
height,0.1,DNAH10,124.247066,3.1437075165285933e-12,3.176570118057498e-12,3.1734614935885475e-12,3.1753488727304102e-12,3.1457059179729185e-12
height,0.1,GNAS,57.42832,2.3677726446180714e-12,2.618349981275969e-12,2.471023385908211e-12,2.627786876985283e-12,2.3854251907096113e-12
height,1.0,RIC8B,107.168523,9.43023437116608e-13,9.358069874565444e-13,9.323652960802065e-13,9.879874696139268e-13,9.421352586969078e-13
height,0.001,NOS3,150.690891,1.483468903273888e-11,1.4060086428457907e-11,1.0836997965668616e-11,1.3719247959897984e-11,1.4818701821184277e-11
height,0.1,TAOK1,27.778566,6.322107606315797e-07,5.55948050928734e-07,6.989058880524368e-07,6.825872576055048e-07,5.897113983799329e-07
height,0.1,FBN2,127.595146,3.377342849830711e-11,3.379896362787349e-11,3.385247637766042e-11,3.3906433216657206e-11,3.398070713700463e-11
height,10.0,NMT1,43.138697,1.1648570996669605e-11,1.2483680755792648e-11,1.3258616426981007e-11,1.1963541268755762e-11,1.2113421377080158e-11
height,1.0,SLC1A5,47.278766,7.357632525462066e-08,6.40642674465397e-08,6.781984207560043e-08,7.317887429358905e-08,6.974936728187942e-08
height,0.001,PSORS1C1,31.097409,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.001,SCARF2,20.779664,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,SLC9A4,103.090218,3.7312693700330968e-06,3.7105014856209095e-06,3.739814565140165e-06,3.650044611780423e-06,3.7179357420535908e-06
height,0.001,TBX15,119.427354,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.001,SLC44A2,10.713206,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,ETV6,11.803061,2.0106138975961585e-13,2.0294876890147862e-13,1.9939605522267811e-13,1.9739765377835283e-13,2.0383694732117874e-13
height,0.1,RSF1,77.377961,8.135311101331588e-06,7.982265758599283e-06,8.150868282985613e-06,7.981306671567268e-06,7.885523355510848e-06
height,0.001,RBM39,34.292402,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,KLHL7,23.145645,9.144160550977887e-08,8.882555246891854e-08,9.714125270843255e-08,9.080838858643858e-08,8.078495139507424e-08
height,1.0,TTLL12,43.564013,1.4652934809955553e-07,1.4437882411844072e-07,1.4556785488117896e-07,1.423397595345932e-07,1.540036362879249e-07
height,0.001,ATP5SL,41.938135,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.001,BCL6,187.440245,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,CORO7,4.405158,4.888466592634089e-07,4.080002737882893e-07,4.0540164569780046e-07,4.577837320329792e-07,4.1944760098555633e-07
height,1.0,RRBP1,17.594826,3.5163938314486387e-06,3.3934384304767917e-06,3.6549770195959397e-06,3.390697627891903e-06,3.6290507364755697e-06
height,0.001,SUGP1,19.387456,3.4638958368304884e-14,3.419486915845482e-14,3.241851231905457e-14,3.197442310920451e-14,3.397282455352979e-14
height,0.01,NFATC1,77.156224,1.2859923237407145e-08,1.2920183145581632e-08,1.2962978801489555e-08,1.2982346309087234e-08,1.2817890415739441e-08
height,0.001,CNOT1,58.554861,3.793333987922587e-06,3.7931571130744857e-06,3.80188518556146e-06,3.7948916291608015e-06,3.7950131837050094e-06
height,0.001,DYM,46.570424,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,C20orf194,3.233217,6.730972779145361e-09,6.695837662107351e-09,6.738420044172244e-09,6.713468558849911e-09,6.704494737164168e-09
height,0.01,PBRM1,52.582078,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,ARFGAP3,43.193593,8.190209732639175e-09,7.969394921758521e-09,8.80756934051874e-09,7.286709347020803e-09,9.058225836078293e-09
height,1.0,RANBP9,13.622593,7.968836055805006e-06,8.003068869166796e-06,8.12599921062862e-06,8.292527928666082e-06,7.95881017479072e-06
height,1.0,GSDMC,130.760746,3.155253835984695e-13,3.3673064336881e-13,3.5371705564557487e-13,3.483879851273741e-13,3.3151259515307174e-13
height,0.1,ARHGAP12,32.096585,1.3994799484828846e-06,1.5158408550597358e-06,1.5935072849027065e-06,1.4781969109867177e-06,1.4728068781222348e-06
height,0.001,DMGDH,78.293904,4.451905685876056e-06,4.461545379252918e-06,4.46091228201162e-06,4.459401523826401e-06,4.458222219061447e-06
height,0.001,ADAMTSL3,84.324513,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,CDON,125.830836,1.2902554098470631e-06,1.3111744950888848e-06,1.309724443121496e-06,1.275245670284697e-06,1.2687395871679996e-06
height,0.001,WWP2,69.820913,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,THOC1,0.214625,3.2543556129915885e-06,3.390145418835644e-06,2.992419521508083e-06,2.9996117008046497e-06,3.0563348057954798e-06
height,1.0,NCOA7,126.1365,7.4277155028834585e-06,7.459426898948074e-06,7.442225301468319e-06,7.452687909692557e-06,7.470783456420271e-06
height,0.01,C4orf22,81.256922,1.767141555308882e-08,1.7929109530356868e-08,1.7898182935738305e-08,1.7829042464612144e-08,1.769916713190156e-08
height,10.0,NGEF,233.744198,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.001,NCL,232.319901,1e-14,1e-14,1e-14,1e-14,1e-14
height,1.0,BRPF3,36.168099,1.9267349382623422e-08,1.6005408665087373e-08,1.948122807515773e-08,2.1834783758833964e-08,1.5691153265606772e-08
height,0.1,ZNF131,43.122155,4.109854823131087e-07,4.649747540330651e-07,4.578295025314816e-07,4.201377135082396e-07,4.5521244274038253e-07
height,0.01,DDX19B,70.3332,2.070538718257353e-08,2.150981559534415e-08,2.1563296814797184e-08,2.160024825670348e-08,2.1113517489901312e-08
height,0.001,ADCY3,25.0428,1e-14,1e-14,1e-14,1e-14,1e-14
height,10.0,ARHGAP27,43.472821,3.506394918861844e-08,3.313327212595141e-08,3.475308352207662e-08,3.6489769872360966e-08,3.709044182897969e-08
height,0.1,COL11A2,33.131454,3.0513478876947886e-07,3.06781567038783e-07,3.074606753639131e-07,3.1285210888576387e-07,3.083681412441308e-07
height,10.0,SETBP1,42.281311,9.631935041332085e-06,9.631895195538753e-06,9.62702822726591e-06,9.625026398896175e-06,9.638773899922626e-06
height,10.0,CALCOCO2,46.919069,4.684286647460567e-08,4.4418699163273345e-08,5.623820586997397e-08,4.325953373296443e-08,4.547206378102686e-08
height,0.001,MYO9A,72.11892,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.01,AK5,77.747998,1.3100419975486943e-06,1.3144103743201185e-06,1.309203467414477e-06,1.3041043769312921e-06,1.3059896510903002e-06
height,1.0,EVI5,92.979212,4.3232084578903596e-13,4.241051954068098e-13,4.177769241664464e-13,4.2943426592501055e-13,4.2166270475263445e-13
height,0.001,SBF2,9.801964,2.2779778063863887e-11,2.273403687524933e-11,2.2730262116965605e-11,2.2753132711272883e-11,2.2754909068112283e-11
height,0.1,ZFHX3,72.821062,3.9803463591780996e-07,3.9681304553340624e-07,3.990768604467121e-07,3.99500249548268e-07,3.985845917764408e-07
height,10.0,NASP,46.049818,5.833893146345304e-09,7.081828123922662e-09,4.852066082250417e-09,5.369936828536481e-09,7.868631080043542e-09
height,10.0,CCND2,4.383206,6.373006957050009e-06,5.871212641617163e-06,6.2919510727121875e-06,6.269888405796564e-06,6.3392173592635714e-06
height,0.001,ZCWPW1,99.998636,3.266573316285104e-07,3.2624705992301273e-07,3.248865855232097e-07,3.187781976166093e-07,3.262022253425201e-07
height,10.0,POGLUT1,119.187868,0.08447781686011124,0.08301440410171401,0.08063237876712548,0.07454960318964932,0.08109880085362164
height,0.1,TRIM31,30.071312,7.639888721655552e-12,7.629896714433926e-12,7.454925565753001e-12,7.395417611633093e-12,7.748690578068818e-12
height,0.001,ZNF568,37.413672,5.758794552335189e-10,5.76314662659172e-10,5.764253518947271e-10,5.767989419425135e-10,5.743870934438178e-10
height,0.001,ATF7IP,14.576849,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.001,OTUD4,146.058581,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,CYP3A5,99.245927,3.612633867611237e-06,3.592546239050698e-06,3.661575285307528e-06,3.384946807738487e-06,3.5239641911211095e-06
height,1.0,POLG,89.859981,3.4941170976576785e-06,3.2045150062387506e-06,3.077264391304624e-06,3.4799915751282384e-06,3.380638528227564e-06
height,0.01,COL5A2,189.898795,2.0380981720080626e-06,2.0611997491037926e-06,2.063599474189104e-06,2.0703778541575346e-06,2.0559475690795637e-06
height,0.001,HLA-DQB1,32.628012,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.01,LPP,188.123908,5.387393763545134e-06,5.3834289768239785e-06,5.382910406082075e-06,5.376695044301272e-06,5.38861236831778e-06
height,0.1,TAP2,32.790065,8.735094869649629e-10,8.656423355901666e-10,8.825171704529566e-10,8.616296565122639e-10,8.761488201614043e-10
height,0.01,C20orf26,20.037297,9.439954566592412e-06,9.4482400216922e-06,9.423825634957694e-06,9.453868324738046e-06,9.429185699127984e-06
height,1.0,ZRANB3,135.957911,5.07833816276726e-06,4.91030823734917e-06,4.501448056637436e-06,4.975402930873507e-06,5.021280254258187e-06
height,10.0,DCPS,126.173975,8.476681678803999e-08,8.973059739680878e-08,8.436419896007408e-08,9.12257491769708e-08,8.810401896930387e-08
height,0.01,FER,108.133883,4.6743382720038085e-08,4.6690658117576334e-08,4.7197729502457264e-08,4.6531651864967216e-08,4.700137901103574e-08
height,10.0,RIOK3,21.033403,6.387917861339076e-09,1.2645062996696765e-08,1.0676384332164446e-08,8.787255811881778e-09,8.160005116053526e-09
height,0.001,CCNF,2.479482,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,KIF7,90.171649,3.589972763506921e-11,3.582845131688828e-11,3.560485239972877e-11,3.6951552928599085e-11,3.588362940121215e-11
height,0.1,SERPINF2,1.648289,7.903512844187333e-08,8.528256434381376e-08,8.48786281260061e-08,8.388114580704098e-08,8.994255118466299e-08
height,1.0,GALNT5,158.114594,1.2455505667974265e-06,1.1274940009409207e-06,1.4302814683730958e-06,1.2285415372792485e-06,1.593861989279688e-06
height,1.0,KCNN3,154.680451,1.3680377366487306e-06,1.3663848000833312e-06,1.3665531763962235e-06,1.3685995049472766e-06,1.3662728398644575e-06
height,0.1,C15orf42,90.118817,3.4565600381952777e-09,3.362438993903538e-09,3.488314970212514e-09,3.5350166127656735e-09,3.3510134667125158e-09
height,0.1,CPNE3,87.540773,3.002104061566868e-06,3.0980181220385816e-06,3.0867185788485685e-06,3.076626278741834e-06,2.921193104632458e-06
height,10.0,MC1R,89.985666,4.575520629046537e-09,4.504073780609019e-09,5.9650687722623275e-09,4.933146113828002e-09,5.776779832267209e-09
height,1.0,ARIH2,48.964991,1.199040866595169e-14,2.2870594307278225e-14,2.886579864025407e-14,2.6423307986078726e-14,2.3092638912203256e-14
height,0.001,BCKDHA,41.903732,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,USP8,50.73127,1.1246717586121946e-06,1.2057562323031235e-06,1.0902003415580452e-06,1.1456866169101687e-06,1.2106517079946144e-06
height,1.0,ADAM28,24.151662,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,USP36,76.794501,1.8944179558388896e-11,1.940159144453446e-11,1.914779446110515e-11,1.9437895737439703e-11,1.9730994615940745e-11
height,0.1,PCSK1,95.728704,1.2713763375415965e-10,1.1720402426362853e-10,1.1683942702234162e-10,1.2430234619387193e-10,1.3020462485968665e-10
height,1.0,TESC,117.476937,1.5921010156905169e-06,1.597539679876192e-06,1.5502731549599247e-06,1.635493725782311e-06,1.5267652022643574e-06
height,0.001,PTPN13,87.556409,1.5356982352443538e-10,1.5330603453378444e-10,1.5392676022685237e-10,1.5407342068840535e-10,1.5322720869903605e-10
height,0.01,SHC4,49.118167,8.388851939433728e-06,8.256003023121572e-06,8.225905068548478e-06,8.26417149712988e-06,8.329578435883889e-06
height,0.1,GLT8D2,104.383185,6.256989038000427e-09,5.9686614539700145e-09,6.241364980397179e-09,5.14679665553075e-09,6.1088609726311915e-09
height,10.0,ITGA9,37.493865,2.679886327294767e-07,2.6711104850196676e-07,2.6788063922644767e-07,2.6794414398345623e-07,2.6760652649393535e-07
height,1.0,NISCH,52.489657,4.935547874840296e-07,5.067999299113168e-07,4.661785124593365e-07,4.645979039263892e-07,4.834145868048978e-07
height,10.0,TRIM8,104.404374,6.894307347238282e-10,9.43285338728117e-10,7.197628049127047e-10,6.1875615742224e-10,9.390991317914654e-10
height,1.0,C2orf49,105.954044,4.214831654802964e-07,4.276353674503852e-07,4.1338922263101097e-07,4.4143786293027176e-07,4.073598691700653e-07
height,10.0,WRB,40.75231,3.0966707986745945e-06,2.753788715059713e-06,4.256711680250547e-06,3.8069183385669447e-06,4.530398482027742e-06
height,0.01,ANO1,69.924712,7.601997698003515e-09,7.57548890284454e-09,7.56652196454155e-09,7.493277554004862e-09,7.560848280796506e-09
height,10.0,SDR16C5,57.214038,1.5488721416545559e-12,1.801225835151854e-12,1.1682876888130522e-12,1.152078432653525e-12,1.7406076580073204e-12
height,0.001,PLCD4,219.480462,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.001,KLHL18,47.324455,1e-14,1e-14,1e-14,1e-14,1e-14
height,0.1,PPIP5K2,102.465293,2.0229856012576874e-07,2.0986996562832871e-07,2.0330440508864456e-07,1.9836987807941853e-07,1.9703789544411876e-07
